"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Hyderabad","Warangal",23580.41078,1012.42092189473,78.9413143745684,16.5554252080535,81.4054232594918,18.4051046897521,80.1953141013625,17.5922606246094,221,0.28909395304854
"Punjab","Chamba",7231.10202,427.419941910939,75.7542381249819,32.1556189900497,76.9381744404226,33.1439347717018,76.4105451098699,32.6589518185437,105,0.49739886593646
"Punjab","Kangra",30248.01992,1103.75783903078,75.3527755733299,31.2259666503995,78.6229987662561,33.0395270223698,77.1236445953387,32.1154344064558,316,0.31200331785957
"Punjab","Mandi",3228.04962,244.014264670638,76.3608121679506,31.2620119795684,77.1154307878161,31.8951435658453,76.7217867257189,31.5627223873912,84,0.68127058006507
"Punjab","Bilaspur",990.07721,139.794062296118,76.2067663453907,31.0589855747781,76.6774039182356,31.3939485349163,76.4520069100816,31.2025326240174,51,0.63665107400372
"Punjab","Suket",1469.27813,172.012910042244,76.5503209663202,31.0148260492473,77.2034006663006,31.3921715885207,76.8684269225518,31.1865315316529,57,0.62401034767066
"Punjab","Bushahr",9947.647,518.498935396574,77.293638913754,30.9699121778617,78.964511257946,32.0473549229866,78.2106270982986,31.434466411962,141,0.46498023398167
"Punjab","Nalagarh",891.4982,119.991791870031,76.3116047777693,30.7500685312457,76.711154906051,31.0993618835357,76.5319407325803,30.9478059295318,44,0.77808538232325
"Punjab","Simla",123.04237,41.807923119895,76.7997901207212,30.8229928752259,76.9609659225471,30.9206615140187,76.8760686879746,30.8716553922348,20,0.88460087400084
"Punjab","Jubbal",1159.85172,135.765348685476,77.1938998458184,30.6171349620798,77.7395494331567,30.8969037295072,77.4763511055638,30.7669260346772,41,0.79074136132176
"Punjab","Nahan",3567.41048,267.066768504959,76.8143111679916,30.2253487269007,77.73183009235,30.8746998209284,77.2714726883991,30.510416305929,93,0.6285259953403
"Punjab","Gurdaspur",3314.14537,318.319807242172,74.5537038005946,31.4288084678202,75.6167845171521,32.2973100042941,75.1075509856527,31.8138885754695,95,0.41101161228701
"Punjab","Amritsar",3448.73866,270.502696374937,74.3921444750708,30.9827534197421,75.1644779396256,31.7604705780135,74.7327314395837,31.3742340749369,94,0.59227984224215
"Punjab","Kapurthala",1868.05993,258.177107826179,74.8231601875945,31.0177433396995,75.8355418454177,31.5641131725642,75.2496126562482,31.2351447104178,99,0.35218041968757
"Punjab","Hoshiarpur",5263.597,362.313623396727,75.3010433722669,30.7796081408099,76.401588590826,31.922792555635,75.8351426496437,31.3773810892347,119,0.50387541173069
"Punjab","Jalandhar",4844.76298,369.874675378534,74.6630237529953,30.7152485561401,76.0903069712957,31.422727260658,75.4216609117394,30.9887710291335,117,0.44501351924825
"Punjab","Ludhiana",3282.27659,323.119113104487,75.1493841694573,30.4066224986915,76.2233572806672,30.8632396572622,75.661290930261,30.6267885465295,108,0.39505698352532
"Punjab","Patiala",12343.81668,1057.50345415749,74.6603838564218,27.6674077971659,76.7152686976246,30.8111784776623,75.8152431223281,29.6552040261063,353,0.13870615658383
"Punjab","Kalsia",310.03657,85.377121501036,77.0882594326657,29.9976589280343,77.3944818133093,30.2090887596096,77.2300636272503,30.1095823306865,39,0.5344902209189
"Punjab","Ambala",4236.59378,470.623870712601,76.2757938920244,29.8595138488751,77.4826374461675,30.720266569343,76.8242820412488,30.2774385299829,175,0.24036918190812
"Punjab","Maler-Kotla",441.93363,85.934140469068,75.4752407920624,30.206493727901,75.7428661838862,30.4504560687619,75.6053146499007,30.346785390849,36,0.75203047381759
"Punjab","Jind",3631.61471,484.349501026457,75.5431820318449,28.2119432681302,76.6781572178795,30.1643892035298,76.1341034091702,28.8820655772885,187,0.19453238761281
"Punjab","Ferozpur",9359.41375,626.399425044387,73.8087654848103,27.831564910635,76.6242661404335,30.9953937730643,74.5069843777033,30.2859013833318,194,0.29974766567959
"Punjab","Faridkot",2513.30036,240.463737811146,74.2810012361806,29.7973238183972,74.9563511338183,30.5375235543689,74.6215145451851,30.1882166979375,107,0.54620424501789
"Punjab","Loharu",749.65851,102.800997504127,75.5270654034978,28.2374986125797,75.8631691302086,28.5249416157931,75.6996355534332,28.3928312378876,36,0.89141242517041
"Punjab","Hissar",12259.89145,613.394916248443,74.4094914962799,28.4647922060249,76.2231768901013,29.8241910846132,75.3971519853606,29.1618606431112,180,0.40946439564933
"Punjab","Nabha",5052.65134,610.583027472959,74.8230454346791,27.6956748563649,76.3425890314941,30.6847445339999,75.5639045354387,29.9775897723543,210,0.17030983918391
