"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Madras Presidency","Tinnevelly",12373.74383,479.147928321544,77.163465678392,8.13900240982649,78.3221407529345,9.56868218543571,77.707277906982,8.91251894592735,166,0.67728546460131
"Madras Presidency","Travancore",20884.16059,853.122122266553,76.1698804513139,8.0669945250638,77.5957903841335,10.3311314159502,76.8585383559089,9.33143140929845,227,0.36058236309494
"Punjab","Gurdaspur",4806.24352,338.013383160175,74.5025239237683,31.3970564824531,75.725870899279,32.2854015244869,75.180626995445,31.8019348465592,72,0.52862517727344
"Punjab","Amritsar",4419.42625,305.931845010272,74.3921444750708,30.9216668499781,75.3329415821324,31.7221965550528,74.8038808822896,31.302160969092,69,0.59337109079397
"Madras Presidency","Tanjore",8261.06736,508.853750284287,78.8639136905515,9.85919805316703,79.8012065348838,11.3349395883435,79.4123858372908,10.6375620852877,132,0.40092216622049
"Madras Presidency","Ramnad",12542.03935,634.786193587729,77.3687095624548,9.07852373600878,79.0839002694383,10.3580248967725,78.4109520308761,9.67028424188192,193,0.3911317563697
"Madras Presidency","Madura",12871.21885,560.092385427353,77.1339950073832,9.63199025848405,78.458391082517,10.8904470449318,77.7908525857538,10.2130294965711,121,0.51559678664659
"Madras Presidency","Pudukkottai",2911.15429,311.76338909045,78.436717265957,10.1147568424265,79.138436971167,10.7421634264177,78.8046967614947,10.4594709235,73,0.37637854609986
"Madras Presidency","Trichinopoly",9734.50642,549.301793969249,78.2009432314996,10.3008203758501,79.583402368784,11.4977808673599,78.7919937218324,11.0215451063964,122,0.40541682216077
"Madras Presidency","South Arcot",10272.83392,542.313470184611,78.6651712822174,11.1692485497212,79.9255529318198,12.3933455931485,79.3507918740211,11.8091440521091,222,0.4389341259488
"Madras Presidency","Nellore",17697.94156,719.713110937488,79.1473742253152,13.7691312322389,80.2385046182819,15.9661963838857,79.6993946215201,14.8810666700225,183,0.42935229842356
"Madras Presidency","North Arcot",14618.25184,712.641581852992,78.1269249868516,11.9643856486313,79.8148673057485,13.2383283364243,79.0262697212854,12.6708420984047,175,0.36171205646673
"Madras Presidency","Madras",225.28751,57.411970638933,80.1364302375215,12.9899484986907,80.3003538634675,13.1450184188101,80.2153171569342,13.075619080378,19,0.85889896557368
"Madras Presidency","Chingleput",8446.84675,641.610171504891,79.5654520388002,12.1634115893039,80.3304700494139,13.8020290506682,79.9717081217612,12.968822109886,246,0.25784694985529
"Bengal Province","Mayurbhanj",9821.74334,460.397249548565,85.7137624447774,21.2362345524704,86.9802787484075,22.27986770015,86.3389104156529,21.7920060818952,77,0.5822815161453
"Bengal Province","Nilgiri",767.40515,132.720477853346,86.236448660288,21.232117720424,86.7198872029438,21.5445863090537,86.4998526480495,21.3923755135982,27,0.54746794860549
"Bengal Province","Balasore",6458.43735,503.768239445993,86.190213744607,20.5496503355413,87.4287813610376,22.0127585388747,86.7673954454621,21.2749154200027,138,0.31979800368394
"Bengal Province","Keonjhar",7698.52214,411.371857155805,85.169797183642,20.9493297403605,86.2540984518174,21.9793430181656,85.6295401312738,21.4028046928192,83,0.57167351508234
"Bengal Province","Puri",5168.10009,436.069637948446,84.9764737186234,19.6533593078055,86.3611509791715,20.3240669554216,85.6714980490488,19.9918617838582,119,0.34153017553875
"Bengal Province","Cuttack",8057.40788,564.269796276231,85.2166354683442,20.0496497708104,86.7364215689332,21.0136340127676,86.1471859708008,20.5091340300318,159,0.3180032833605
"Bengal Province","Bamra",5431.95029,358.881496330032,84.0979769129231,21.0733947291268,85.052897979002,22.0251147957567,84.4894744265338,21.5149403161344,77,0.52998492564177
"Bengal Province","Pal Lahara",1006.87704,133.634730505689,84.8998223141377,21.114688159492,85.2635461120464,21.5334821116536,85.1048445921829,21.2960690285657,29,0.70851266119163
"Bengal Province","Sambalpur",10104.23065,553.972638206072,82.6151394560486,20.7786914552182,84.2306585517518,21.8247028029645,83.5273471801863,21.2618826418076,98,0.4137485512452
"Bengal Province","Khandpara",612.44843,103.261967987084,84.9059977581689,20.1335706264559,85.30038567498,20.3358587702836,85.1082766384063,20.2377810177196,26,0.72176960801369
"Bengal Province","Ranpur",502.45248,88.527604218084,85.1587101604872,19.9075163619294,85.3828553350244,20.1452550151357,85.2634235840561,20.027427680281,17,0.80565190565536
"Bengal Province","Nayagarh",1186.34689,149.663701811763,84.7770113518563,19.8345008545127,85.159252780233,20.2766450048349,84.9819387224164,20.0464398081247,26,0.66556211559117
"Bengal Province","Patna",6974.05365,486.040681048107,82.6682254176954,20.0205947823605,83.96550527118,20.9922294044303,83.1660412332459,20.4767752889646,102,0.37097949548015
"Bengal Province","Dhenkanal",3622.57577,300.965949293199,85.117659787971,20.5066999399125,85.9692716381116,21.1411098544799,85.5006059874068,20.8030757490684,71,0.50256543541406
"Bengal Province","Athgarh",252.31028,64.829349477789,85.6062119204292,20.3890470296343,85.7971913170905,20.5793014360638,85.6814434501789,20.4938642176273,16,0.75439965074885
"Bengal Province","Tigiria",383.24155,77.312008583183,85.417374487114,20.3488877356606,85.6182532742351,20.5633530773114,85.5216443170252,20.4597810641572,19,0.80572814692746
"Bengal Province","Baramba",571.71976,94.771992697851,85.1955722771443,20.2677291654671,85.4575441038747,20.5539278153332,85.3324210637589,20.4024988191365,23,0.7998951142419
"Bengal Province","Narsinghpur",481.19236,88.60960165536,84.9277708946866,20.3069050727384,85.2265556968668,20.5012425190178,85.076965245631,20.3975087962559,19,0.77013527651498
"Bengal Province","Hindol",732.18836,107.141236011116,85.0313903097603,20.4528410851613,85.3459066226779,20.7497639787362,85.1994247567544,20.5944979650084,18,0.80152926102845
"Bengal Province","Talcher",1382.21901,157.037897618732,84.7807526644452,20.7918505674754,85.1645582698442,21.3037088300141,84.9821416643507,21.0442862401242,28,0.70433258529386
"Bengal Province","Angul",3912.89468,406.389851933299,83.6533900717172,20.1791438669869,85.1414158303519,21.0960496422424,84.5608945395596,20.5791128459924,85,0.29772980533585
"Bengal Province","Athmallik",1943.88613,177.398002232536,84.2149144976929,20.5012322000164,84.7198996997513,21.0070264249932,84.4989388539732,20.7565046522668,33,0.77621715216723
"Bengal Province","Daspalla",1709.16014,191.277668599505,84.3997138277952,20.0069678602127,84.9699046279508,20.4983651568302,84.6710656595066,20.2869100389017,39,0.58703511569596
"Bengal Province","Sonpur",2573.83597,274.75301926798,83.3940406891534,20.4684057608882,84.104054935438,21.0653640249937,83.7475168322633,20.7969244830016,59,0.42845555996117
"Bengal Province","Rairakhol",1895.25975,190.771560384942,84.016274708297,20.8337095652097,84.6784234889614,21.250542614814,84.3412124108395,21.0511256319399,47,0.65441212924642
"Bengal Province","Baud",3411.1037,357.194402430834,83.4875163708605,20.3055630933925,84.6848284013165,20.8577509741607,84.0635294863438,20.5448612155186,67,0.33596613064982
"Madras Presidency","Ganjam",20540.39498,842.341566847929,83.4152963168625,18.2113508768533,85.3051466191577,20.3212651127926,84.2903508197984,19.4504987891757,198,0.36378282406978
"Bengal Province","Kalahandi",8942.4215,474.801099567684,82.552647277255,18.9709937817986,83.7346970623154,20.3123794210545,83.0732189521171,19.7039784563107,76,0.49847291818643
"Madras Presidency","Vizagapatam",43759.4657,1283.14356295492,81.5614473709218,17.1945586182773,84.031008247,20.0290869640772,82.8222667437889,18.5375811829081,210,0.3339883940262
"Madras Presidency","Godavari",16025.05787,938.087308475307,80.4555347861938,16.3330676168205,82.5100618781873,18.5435888175529,81.6524253345281,17.396604392553,208,0.22883526338428
"Madras Presidency","Kistna",15430.15741,852.662179406159,79.7853753136056,15.7310345976289,81.8070269898954,17.2577176111329,81.027056076401,16.7209592111351,170,0.26670196827156
"Madras Presidency","Guntur",15060.35372,681.597079179352,79.2571733898531,15.2821965619351,80.9917020319752,16.6794165880335,80.168835796025,16.1395663124419,195,0.40737051767717
"Madras Presidency","Cochin",4623.42788,472.719738190356,76.0003733365669,9.94095531617118,76.9679443936832,10.8974363907661,76.4010515228983,10.4977611751409,121,0.25999588785647
"Madras Presidency","Banganapalle",911.30346,140.758538367614,78.0869239319853,15.0829459517349,78.4475974308511,15.4893434527842,78.2848921334476,15.2936954883652,36,0.57799407338166
"Madras Presidency","Kurnool",20263.90613,920.778540581621,77.3169228629415,14.9066260025223,79.6290944411792,16.3084495143761,78.471853451352,15.6221585542427,170,0.30034655202077
"Madras Presidency","Cuddapah",15724.08157,635.985179628653,77.9905717666929,13.8133083453551,79.4879917523563,15.2428270273139,78.8108554093989,14.5254784692895,113,0.48851866472299
"Mysore","Shimoga",9391.50186,480.900454296572,74.5517689081245,13.7058586574238,75.9610324506755,14.801024035964,75.22556638007,14.2553946834958,79,0.51031054003624
"Madras Presidency","Sandur",327.06703,80.097377100285,76.4740726121336,15.0686095327184,76.70598412813,15.3307478675522,76.583513243096,15.1979371788746,20,0.64063409070999
"Madras Presidency","Bellary",13511.95779,841.966256476093,75.6790317704916,14.6455737941106,77.5273780795407,16.0483147072842,76.6990401935468,15.2580650281915,154,0.23951833872331
"Madras Presidency","South Canara",11915.0247,592.9003037788,74.3840066833006,12.375472469016,75.6031438487434,14.2686481553444,74.9813101749421,13.2474005791098,117,0.42593317256823
"Mysore","Kadur",7642.12439,411.485795470621,75.0370342813818,13.2619755722415,76.3198883028876,14.2334877740165,75.6701114869588,13.7081299064914,70,0.56717133144759
"Madras Presidency","Anantapur",16934.87003,857.988392278078,76.8204687079795,13.7741698683594,78.4505298815487,15.2884512522895,77.6064005096121,14.5197872462335,161,0.28908722959636
"Mysore","Tumkur",10698.49502,695.25731605035,76.0047398734936,12.8673928536132,77.423527943289,14.4842556005389,76.830467465096,13.6873389215864,131,0.27812588990374
"Mysore","Chitaldrug",10269.78853,606.623946548376,75.6883223995387,13.8148629442514,76.9698643809016,15.1621193846622,76.386434363469,14.4222981416964,122,0.35069717279863
"Madras Presidency","Chittoor",16129.77747,793.666164328743,78.0014544502483,12.8422359262575,79.9676770660994,14.0654229742475,79.0077481484599,13.5475669680142,178,0.32178256427835
"Mysore","Kolar",7154.74819,440.258184684011,77.3865031095766,12.9338770764224,78.4707139844606,14.1219500662581,77.9622148404599,13.5070127387356,77,0.46386258115992
"Mysore","Bangalore",7574.02042,401.808401866367,76.984554784702,12.4578704221897,77.8468802385854,13.6982480100463,77.3931285439273,13.1234255772806,73,0.58951968043737
"Madras Presidency","Salem",21495.58863,844.737083216829,77.3561088623042,10.6499454517101,78.8994838955296,13.0410336665475,78.1142410016298,11.9764708362781,175,0.37854375584897
