"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Assam","Sibsagar",14907.08411,703.760246218375,92.8071519053515,25.8025931765244,95.140248183717,27.2973803707664,93.7994506698161,26.6043756569842,157,0.37822750157276
"Punjab","Chamba",8361.29262,423.953520871401,75.8429675176579,32.136859640408,77.1021973427209,33.1498246586197,76.4955518410912,32.6475913507521,61,0.58458382441609
"Punjab","Kangra",31120.82225,1109.5653171201,75.4909661397281,31.1374362646709,78.6813580287824,32.9869802874541,77.1997479044999,32.0597300193792,173,0.31765462355546
"Punjab","Mandi",3149.00033,244.689335311153,76.4942735567515,31.1506702362211,77.2274488348895,31.787766618183,76.8489841821752,31.4747195290435,39,0.66092546955458
"Punjab","Suket",981.63979,160.972799048175,76.6584474950194,31.0473793881988,77.3184728262587,31.3228496149628,76.9693871051284,31.1586185490529,23,0.4760548844506
"Punjab","Bilaspur (Punjab)",952.21955,139.706846240455,76.375394624813,30.9524763434884,76.8263961794117,31.3346681299125,76.593347476818,31.1108109786742,21,0.61307214093147
"Punjab","Hoshiarpur",5494.16629,351.656105186058,75.4043756953222,30.7550101735078,76.5083574970046,31.8847212646205,75.93261372261,31.3298980658915,50,0.55830991455294
"Punjab","Gurdaspur",4936.28968,340.626919485752,74.5029941674159,31.3885563787051,75.7025607425073,32.3068552194801,75.1739066640237,31.8034862137301,55,0.5346290681184
"Punjab","Amritsar",4343.69959,309.36387722847,74.3921444750708,30.905899995967,75.3233364531726,31.7223602716574,74.7983026122678,31.2923559244622,63,0.57033554814369
"Punjab","Kapurthala",2025.64816,285.59970166678,74.8564939402232,30.8502235140204,75.9803029723698,31.4783312633921,75.3621606362912,31.1203643400994,48,0.31207456890031
"Punjab","Gurdaspur",3930.6691,356.017030879736,74.7869492925275,30.7053909993309,76.1729451303045,31.3295713710793,75.565285855443,30.933341700257,52,0.38970394423671
"Punjab","Ludhiana",3565.48092,323.000690293701,75.2165775163216,30.3226987106181,76.3814615455748,30.8291853969327,75.7905270269947,30.5911290995986,62,0.4294583784645
"Punjab","Malerkotla",477.15569,86.909566628765,75.5819763377456,30.1707721511892,75.8594298301316,30.4360237878182,75.7220712153812,30.3144192881877,22,0.79384333790581
"Punjab","Ferozepur",10276.19559,608.443362369196,73.8152342451712,27.8533674830765,76.6381766058295,30.9440236454498,74.5397067423932,30.3027166478126,134,0.3488204279809
"Punjab","Faridkot",2380.09549,221.582170185315,74.3878500707484,29.8975886529261,75.1063488497259,30.4885968376443,74.747327178413,30.1847934583819,54,0.60916454960677
"United Province of Agra and Oudh","Dehra Dun",3000.23842,268.660285807589,77.6464207036135,29.8911887423776,78.2296859948617,30.8349147657906,77.9402380735915,30.3525753495446,51,0.52234649714462
"United Province of Agra and Oudh","Tehri Garhwal",13172.52425,596.465221168024,77.766007010415,29.8911887423776,79.4678351254935,31.4003852942453,78.5797682102698,30.7097154251397,106,0.46527382306577
"Punjab","Bashahr",7925.90688,480.924802137932,77.5384672300461,30.9706483971805,78.992434554778,32.0025455733162,78.3007953003045,31.403339091282,98,0.43063019610278
"Punjab","Nalagarh",665.59093,105.973446181548,76.4893284901899,30.6841342049521,76.7880333285628,31.0098436413446,76.6497437920619,30.871682566473,23,0.74477166084749
"Punjab","Sirmoor",3066.75537,242.353696028761,76.95082269014,30.1280454504616,77.7702976950847,30.7776788209956,77.350156375152,30.450472286374,39,0.65612970954322
"Punjab","Jubbal",630.40529,104.083438490775,77.3307400529165,30.5538032428344,77.7165215412789,30.770845886522,77.5416436386604,30.6612221839101,24,0.73125096009874
"Punjab","Simla",198.74712,90.858769642583,76.9047562877907,30.7489122632052,77.5330276561683,30.9371888067697,77.2679793112597,30.8639793330819,39,0.30253595982479
"Punjab","Kalsia",219.46677,60.236587496515,77.2144802756534,29.9572094873073,77.4170012862272,30.1406497207552,77.306581243697,30.0657771793891,12,0.76007757983327
"Punjab","Ambala",4366.55218,439.854053787282,76.3412426407996,29.7873396797168,77.4477231197633,30.8144142485457,76.861204232991,30.2698442637526,96,0.28361638711314
"Punjab","Ambala",7768.99117,444.487923205912,76.1289908313186,28.957215742488,77.1679402123232,29.9918734932267,76.6846774900345,29.5248790306664,109,0.49414517671759
"Punjab","Jind",3535.7539,451.499729450713,75.6644827699888,28.2311703289298,76.6875897943986,30.087079664209,76.1790237711475,28.8747179852488,116,0.21796005269534
"Punjab","Hissar",12868.73359,642.500705602352,74.4132895256446,28.4241255979723,76.3227220970784,29.900066913853,75.4520430673154,29.1488564280887,127,0.39174048467071
"Punjab","Loharu",408.06367,81.118794758801,75.5626472489524,28.2483352164139,75.8214067198555,28.4718381555154,75.694097940207,28.3676029902124,21,0.77928231704731
"Punjab","Dujana",346.49077,98.722336935452,76.1937456279251,28.1383211111174,76.7488089041983,28.5601123394218,76.4094068163648,28.2898467434304,28,0.44675629656282
"Punjab","Rohtak",4981.56409,383.729066986879,76.2670140068311,28.1674127903959,77.1640475063224,29.0303860290699,76.6594807403403,28.656231110117,101,0.42513434395587
"Punjab","Pataudi",52.32659,28.053262428287,76.6724209726579,28.1150570549826,76.7664208791315,28.1893462846272,76.7178701870954,28.1463485010418,12,0.83553670174169
"Punjab","Patiala",12126.83774,1116.50466715453,74.672402791409,27.6669071503239,76.8053935470099,30.7070909691038,75.881066563492,29.6388128968087,284,0.12224647501565
"Punjab","Gurgaon",5256.68599,401.337379999578,76.391399599286,27.5498842289354,77.501579952394,28.4102718031207,77.0569901691943,28.0377433518903,80,0.41011218836388
"Rajputana Agency","Jaisalmer",45386.79922,1079.83056950091,69.5034028555334,25.9194801916529,72.830451613071,28.2932186208883,71.1249913644732,27.0605144788123,204,0.48913437451558
"Rajputana Agency","Bikaner",60668.82875,1202.28130607164,72.1808924425536,26.9904800156542,75.5957528244226,30.0484188699612,73.8534640186032,28.4558433310714,252,0.52742812633952
"Rajputana Agency","Bharatpur",4976.91858,398.038255948222,76.9512078801161,26.6651434053351,77.8822190031337,27.7365280866698,77.3335177397626,27.1631954819444,82,0.39474875622046
"Rajputana Agency","Dholpur",2833.97434,277.713071400037,77.3393418860127,26.2799135382872,78.3105885974851,26.8968724357256,77.7608156530233,26.6038884161731,48,0.46175662370668
"Rajputana Agency","Karauli",3092.27227,258.299965624001,76.6754213630027,25.9495146863745,77.4324990918559,26.7194814732629,77.072160999547,26.3058331758256,52,0.58242350474839
