"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Punjab","Chamba",8627.60294,429.982796538795,75.8306116050729,32.140862084976,77.103853672032,33.1777349561922,76.4845282113163,32.6642530839227,103,0.58640525529117
"Punjab","Amritsar",4366.3793,305.855127962107,74.392144474972,30.9208178838934,75.3233923372258,31.7280219717798,74.7967236543477,31.3060576710767,70,0.58654291165779
"Punjab","Gurdaspur",4817.81368,348.373187663171,74.5103091732269,31.401295675271,75.7107359218579,32.3218879090358,75.1833648303939,31.8222686000051,73,0.49885050949318
"Punjab","Mandi",3111.61246,241.441544941498,76.4807001321031,31.1733093652343,77.222451566449,31.797673180136,76.8438558167964,31.4901565484198,79,0.67076649729242
"Punjab","Kangra",31013.28791,1122.28177596201,75.4917324874774,31.1502749113276,78.6568758689801,33.001666036385,77.1942389078065,32.0743875332181,336,0.30942389836888
"Punjab","Jubbal",591.17611,103.818948862102,77.3321262919016,30.5520652040529,77.6960903670713,30.7781270968725,77.5296044303492,30.6713418650445,33,0.68924478287821
"Punjab","Nalagarh",678.98965,107.667434205008,76.4783276002766,30.6857988589082,76.7792233477566,31.0257112660639,76.6441625843798,30.8853708251975,40,0.73604487134412
"Punjab","Bilaspur",937.91562,140.02995958633,76.3634324202255,30.9732593165037,76.8231916059136,31.3338988181518,76.5861099174116,31.1249515966421,54,0.60107920885117
"Punjab","Suket",1017.67815,163.142130479804,76.6418667470162,31.0511159294611,77.3157661629264,31.3396861150267,76.962807382171,31.1735236380908,44,0.48049409500791
"Punjab","Nahan",2965.38287,233.807572638915,76.9507082382351,30.1490955538823,77.7337384870992,30.7916082056606,77.3352716179712,30.4603683141027,56,0.68166891942943
"Punjab","Bashahr",7761.89127,481.776330469981,77.5051192544401,30.9789319043184,78.9568429863383,32.019890025504,78.2923111424663,31.4270173407259,142,0.42022946485527
"Punjab","Kalsia",181.03009,64.287952058106,77.2111081040662,29.927744542038,77.398038647608,30.1394347430732,77.2918364109707,30.0712334754274,20,0.55042917338932
"Punjab","Ambala",4439.50861,437.40360935608,76.347146874757,29.7880987026321,77.4473155608379,30.8335778344198,76.8587357499916,30.2739767388535,142,0.29159497946988
"Punjab","Hoshiarpur",5499.64239,355.361915619906,75.3970574692757,30.75427884895,76.5161788010608,31.8925151813562,75.9309942990563,31.3418931437034,88,0.54727114417638
"Punjab","Kapurthala",2025.44972,279.341687550216,74.8703338785786,30.8648614523555,75.9728425890224,31.4717806625973,75.3640712273688,31.1390079643365,57,0.32618187489733
"Punjab","Ludhiana",3571.28909,328.310279224339,75.2317417789416,30.3228575658047,76.3774317108396,30.8430425049891,75.7898712011572,30.59945499293,94,0.41635703828584
"Punjab","Jullundur",4043.82825,361.104040341989,74.7769112918878,30.7145630840961,76.1642119390732,31.3574120343024,75.5555840294912,30.9452580854198,65,0.38970669820249
"Punjab","Ferozepur",9977.02478,557.043694293069,73.8054301250696,29.7101278854705,75.303766648565,30.954740789916,74.5025243782936,30.3528931334069,146,0.40404746840603
"Punjab","Hissar",12931.79469,645.999710888429,74.3897029533009,28.4259274797153,76.3234298419037,29.9000522383579,75.4462204991038,29.1553793157947,152,0.38940723636429
"Punjab","Karnal",7741.41317,443.387275540932,76.1212544598465,28.9503124969945,77.1784026071068,29.9897341163158,76.6790401970475,29.5288286243494,148,0.49483870304472
"Punjab","Faridkot",2390.75007,221.012231152027,74.3886835176852,29.9000522383579,75.1006869985288,30.491959729291,74.748583079083,30.1920259381464,74,0.61505141586166
"Punjab","Malerkotla",461.69822,86.601440594391,75.5907095986338,30.17964449218,75.8688508073451,30.4506729174149,75.7169991051292,30.3238724886068,31,0.77360243973815
"Punjab","Nabha",2921.66739,496.19143426462,75.0069202059204,27.7397853587504,76.6127632397352,30.4508248171235,75.7751943665323,29.5189792098004,164,0.14912213468796
"Punjab","Pataudi",52.45989,27.601215809005,76.6642451047311,28.1150273723289,76.7595040202322,28.1871189207733,76.7109153306309,28.1480925312934,17,0.86532811853662
"Punjab","Dujana",332.34236,100.774839144086,76.1892404647953,28.1396416492064,76.7489828901804,28.5572404680467,76.4009403349349,28.2865400685494,45,0.41123619720279
"Punjab","Loharu",445.97571,86.908031989587,75.5553126572462,28.2348766535792,75.8192775756811,28.4883343578104,75.6908600529112,28.3670522881712,21,0.74199545076372
"Punjab","Ludhiana",5168.96501,397.454844889313,76.3756496707698,27.5617514408121,77.4942314473724,28.4014402251659,77.0403487021429,28.0346277635567,119,0.41118557053539
"Punjab","Jind",3554.09137,464.955456245214,75.6596844633086,28.2220234819424,76.6832032955324,30.0980618972234,76.1745117283678,28.8888300226806,152,0.20659307313484
"Punjab","Rohtak",4854.62161,385.481721271362,76.2678955533409,28.1700847792868,77.1373909620613,29.0285593746705,76.6460880759509,28.6542999008666,134,0.41054207162255
"United Province of Agra and Oudh","Dehra Dun",3204.32354,274.293987597368,77.6213456377933,29.8868721400143,78.2254744650905,30.832541913319,77.9235713730402,30.3642494345148,68,0.53519697239084
